matchResult,foul,injury,redCards,yellowCards,dribble,cornerKick,possession,shootTotal,effectiveShootTotal,ownGoal,goalTotal,goalSuccessRate,shootHeading,goalHeading,shootFreekick,goalFreekick,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,shootPenaltyKick,goalPenaltyKick,passSuccessRate,shortpassSuccessRate,longPassSuccessRate,bouncingLobPassSuccessRate,drivenGroundPassSuccessRate,throughPassSuccessRate,lobbedThroughPassSuccessRate,blockSuccessRate,tackleSuccessRate,shootSetPiece,shootPenaltyKick,effectiveShootTotal,goalPenaltyKick,ownGoal
3,0,0,0,0,46,0,42,3,3,0,3,1,1,1,0,0,2,2,1,1,0,0,0.961038961,1,0.75,0,0.8,0.928571429,0,0,0.727272727,0,0,3,0,0
3,1,0,0,0,55,1,48,4,3,0,2,0.5,1,0,0,0,3,2,1,0,0,0,0.925,0.983606557,0.666666667,0,0.888888889,0.8,0,0.111111111,0.75,1,0,3,0,0
3,0,0,0,0,55,1,44,5,5,0,3,0.6,0,0,0,0,4,2,1,1,0,0,0.876404494,0.968253968,0.25,0.5,0.875,0.727272727,0,0.142857143,0.833333333,1,0,5,0,0
3,0,0,0,0,60,5,53,9,3,0,1,0.111111111,1,0,0,0,8,1,1,0,0,0,0.911111111,0.966666667,0.555555556,0,1,0.875,0,0,0.8,5,0,3,0,0
0,1,0,0,0,45,0,46,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.890243902,0.980769231,0.25,0,0.909090909,0.785714286,0,0.428571429,0.583333333,0,0,0,0,0
3,0,0,0,0,60,0,52,3,3,1,3,1,0,0,0,0,3,3,0,0,0,0,0.944954128,0.966292135,0,0,1,0.923076923,0,0.5,0.666666667,0,0,3,0,1
1,0,0,0,0,74,0,54,2,1,0,1,0.5,0,0,0,0,1,1,0,0,0,0,0.93814433,0.956521739,0.5,0,1,0.909090909,0,0.333333333,0.636363636,0,0,1,0,0
0,1,0,0,0,63,0,49,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0.930232558,0.982758621,0.333333333,0,1,0.857142857,0,0,0.75,0,0,1,0,0
1,1,1,0,1,52,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886075949,0.966101695,0.25,0,1,0.666666667,0,0,0.571428571,1,0,0,0,0
3,1,0,0,1,80,0,54,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0.965811966,0.989361702,0,0,1,0.916666667,1,0,0.571428571,0,0,1,0,0
3,0,0,0,0,56,2,48,8,5,0,3,0.375,1,0,0,0,6,2,1,1,0,0,0.925925926,0.982142857,0.625,0,0.875,1,0,0.090909091,0.888888889,2,0,5,0,0
3,2,0,0,0,64,1,53,4,4,0,1,0.25,1,0,0,0,3,1,1,0,0,0,0.943396226,0.987012987,0.25,0,1,0.875,0,0.333333333,0.777777778,1,0,4,0,0
3,0,0,0,0,58,2,50,3,2,0,2,0.666666667,1,1,0,0,3,2,0,0,0,0,0.886597938,0.96875,0.2,0,1,0.722222222,1,0,0.882352941,2,0,2,0,0
0,1,0,0,1,52,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0.965116279,0.6,0,1,1,0,0.125,0.846153846,1,0,0,0,0
0,1,1,0,1,95,0,48,3,2,0,2,0.666666667,0,0,0,0,2,2,1,0,0,0,0.933333333,0.989361702,0.2,0,1,0.882352941,1,0,0.8125,0,0,2,0,0
0,1,0,0,0,71,2,59,9,5,0,0,0,1,0,0,0,8,0,1,0,0,0,0.924369748,0.975609756,0.4,0,0.909090909,0.9,0,0,0.615384615,2,0,5,0,0
0,1,0,0,0,66,0,48,3,3,0,1,0.333333333,0,0,0,0,3,1,0,0,0,0,0.935483871,0.983870968,0.25,0,1,0.944444444,1,0,0.6,0,0,3,0,0
0,0,1,0,0,67,1,52,4,2,0,2,0.5,1,1,0,0,4,2,0,0,0,0,0.908256881,0.973684211,0.428571429,0,1,0.8,1,0,0.666666667,1,0,2,0,0
0,0,0,0,0,77,1,53,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0.93,0.973684211,0,0,1,0.666666667,0,0,0.818181818,1,0,1,0,0
3,1,1,0,0,60,1,52,8,4,0,1,0.125,1,1,1,0,6,1,2,0,0,0,0.950980392,0.973333333,0.333333333,0,1,0.928571429,0,0,0.5,2,0,4,0,0
3,2,0,0,0,65,3,55,4,3,0,1,0.25,0,0,0,0,3,1,1,0,0,0,0.897196262,0.9625,0.142857143,0,1,0.777777778,1,0,0.777777778,3,0,3,0,0
3,2,0,0,0,78,2,46,6,4,0,2,0.333333333,0,0,0,0,4,1,2,1,0,0,0.95,0.952941176,1,0,1,0.916666667,1,0.3,0.882352941,2,0,4,0,0
1,1,0,0,0,62,0,48,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0.915789474,0.944444444,0.333333333,0,0.928571429,0.833333333,0,0,0.9,0,0,1,0,0
3,2,0,0,0,83,0,49,3,2,0,1,0.333333333,0,0,0,0,2,1,1,0,0,0,0.939849624,0.978723404,0.5,0,0.95,0.8,0,0,0.642857143,0,0,2,0,0
0,0,1,0,0,95,2,52,5,3,0,2,0.4,0,0,0,0,5,2,0,0,0,0,0.932885906,0.962616822,0,1,1,1,0,0,0.833333333,2,0,3,0,0
0,0,0,0,0,65,1,46,6,3,0,1,0.166666667,0,0,0,0,5,0,1,1,0,0,0.91011236,0.983606557,0,1,1,0.928571429,0,0.25,0.875,1,0,3,0,0
0,2,0,0,0,53,0,43,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.911392405,0.964912281,0.5,0,1,0.909090909,0,0.2,0.75,0,0,1,0,0
3,0,0,0,0,63,1,52,6,4,0,1,0.166666667,1,0,0,0,5,1,1,0,0,0,0.961904762,0.986666667,0.5,1,1,0.928571429,1,0.333333333,0.923076923,1,0,4,0,0
0,1,0,0,0,83,2,53,3,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0.921985816,0.990909091,0,0,1,0.666666667,1,0,0.6,2,0,2,0,0
3,0,0,0,0,59,1,48,5,3,0,3,0.6,0,0,0,0,1,1,2,1,1,1,0.941860465,0.981481481,0.4,0,1,0.9375,0,0,0.588235294,1,1,3,1,0
3,0,2,0,0,85,1,51,6,3,0,3,0.5,1,0,0,0,6,3,0,0,0,0,0.926229508,0.943181818,0.5,0,0.928571429,0.9375,0,0,0.75,1,0,3,0,0
3,2,0,0,1,61,3,44,4,4,0,1,0.25,0,0,0,0,3,1,1,0,0,0,0.932432432,0.962264151,0.4,0,1,1,1,0,0.75,3,0,4,0,0
0,0,0,0,0,51,1,42,5,5,0,1,0.2,1,0,0,0,4,1,1,0,0,0,0.9125,0.965517241,0.25,0,1,0.857142857,0,0.25,0.875,1,0,5,0,0
3,2,0,0,0,56,3,47,5,4,0,2,0.4,0,0,0,0,2,1,3,1,0,0,0.896103896,0.960784314,0.571428571,1,0.9,0.75,0,0,0.714285714,3,0,4,0,0
3,0,0,0,0,54,1,50,6,5,0,2,0.333333333,2,1,1,0,3,1,3,1,0,0,0.944444444,0.970588235,0.5,0,0.857142857,1,0,0,0.9,2,0,5,0,0
1,1,0,0,1,39,1,39,3,2,0,1,0.333333333,0,0,0,0,3,1,0,0,0,0,0.85915493,0.959183673,0.4,0,0.75,0.75,0,0.142857143,0.583333333,1,0,2,0,0
0,2,0,0,0,70,0,51,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.989690722,1,0.666666667,0,1,1,1,0,0.7,0,0,0,0,0
3,2,0,0,1,80,1,52,9,8,0,4,0.444444444,0,0,0,0,8,4,1,0,0,0,0.963963964,0.987012987,0.5,0,1,1,0,0.142857143,0.8,1,0,8,0,0
0,0,0,0,0,63,2,49,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0.929411765,1,0.2,0,1,0.875,0,0,0.705882353,2,0,2,0,0
3,0,0,0,0,60,1,49,4,4,0,2,0.5,1,1,0,0,4,2,0,0,0,0,0.967032967,0.970588235,0.666666667,0,1,1,1,0.142857143,0.428571429,1,0,4,0,0
3,0,1,0,0,89,2,51,4,2,0,1,0.25,1,1,1,0,3,1,1,0,0,0,0.918699187,0.954022989,0.5,0,1,0.9,0,0,0.666666667,3,0,2,0,0
3,2,0,0,0,54,0,50,4,4,0,3,0.75,0,0,0,0,4,3,0,0,0,0,0.954545455,0.983050847,0.75,0.5,1,0.916666667,0,0.25,0.571428571,0,0,4,0,0
3,2,0,0,0,71,2,48,6,5,0,1,0.166666667,3,0,0,0,5,0,1,1,0,0,0.957142857,0.990196078,0.714285714,0,0.941176471,0.923076923,0,0,0.75,2,0,5,0,0
3,0,0,0,0,64,1,53,8,7,0,4,0.5,1,0,0,0,7,3,0,1,0,0,0.947368421,0.984848485,0.5,0.5,1,0.875,0,0.166666667,1,1,0,7,0,0
0,0,0,0,0,40,2,40,3,3,0,1,0.333333333,0,0,0,0,2,1,1,0,0,0,0.892307692,0.976744186,0.2,0,1,0.75,0,0,0.875,2,0,3,0,0
0,0,0,0,0,85,2,54,5,3,0,1,0.2,0,0,1,0,3,1,2,0,0,0,0.939849624,0.989130435,0.4,0,1,0.875,0,0,0.857142857,3,0,3,0,0
1,0,1,0,0,50,3,42,2,1,0,1,0.5,0,0,0,0,1,0,1,1,0,0,0.888888889,0.977777778,0,0,1,1,0,0,0.833333333,3,0,1,0,0
3,4,0,0,1,37,0,38,2,1,0,1,0.5,0,0,0,0,2,1,0,0,0,0,0.823529412,1,0.142857143,0,1,0.818181818,1,0.1,0.666666667,0,0,1,0,0
1,0,0,0,0,62,3,51,6,6,0,1,0.166666667,1,0,0,0,4,1,2,0,0,0,0.925531915,0.985074627,0.25,0,1,1,0,0.2,0.6,3,0,6,0,0
0,1,1,0,0,57,2,48,5,2,0,1,0.2,0,0,0,0,5,1,0,0,0,0,0.901098901,0.929824561,0,0,1,0.833333333,0,0,0.833333333,2,0,2,0,0
3,0,0,0,0,55,1,49,4,3,0,3,0.75,0,0,0,0,4,3,0,0,0,0,0.91011236,0.939393939,0,0,1,1,0,0.333333333,0.777777778,1,0,3,0,0
3,0,0,0,0,64,2,49,6,6,0,4,0.666666667,0,0,0,0,4,2,2,2,0,0,0.9375,0.970149254,0.333333333,0,0.875,0.941176471,1,0,0.75,2,0,6,0,0
0,0,0,0,0,76,0,57,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.971962617,0.988372093,0.6,0,1,1,0,0,0.714285714,0,0,1,0,0
3,0,0,0,0,76,1,58,7,6,0,3,0.428571429,0,0,0,0,4,2,3,1,0,0,0.927927928,0.977011494,0,0,1,0.727272727,0,0.25,0.888888889,1,0,6,0,0
1,1,1,0,0,62,2,51,7,4,0,3,0.428571429,0,0,0,0,3,1,3,1,1,1,0.9,0.942028986,0.2,0,1,0.846153846,1,0,0.666666667,2,1,4,1,0
1,1,0,0,0,48,0,43,2,1,0,1,0.5,0,0,0,0,1,0,0,0,1,1,0.931506849,0.964285714,0.333333333,0,1,0.833333333,0,0,0.9,0,1,1,1,0
3,0,0,0,0,57,3,50,8,6,0,2,0.25,0,0,0,0,3,1,5,1,0,0,0.929411765,0.966101695,0.333333333,0,1,1,0,0.285714286,0.666666667,3,0,6,0,0
3,2,0,0,0,51,3,54,11,6,0,2,0.181818182,3,1,0,0,9,2,2,0,0,0,0.927710843,1,0.333333333,1,0.888888889,0.909090909,1,0.333333333,1,3,0,6,0,0
0,2,0,0,0,57,0,47,2,2,0,1,0.5,1,0,0,0,1,0,1,1,0,0,0.901234568,0.963636364,0.5,0,1,0.833333333,0,0.142857143,0.636363636,0,0,2,0,0
0,0,0,0,0,64,0,48,2,2,0,1,0.5,1,0,0,0,2,1,0,0,0,0,0.969072165,1,0.5,0,1,1,1,0,0.75,0,0,2,0,0
3,0,0,0,0,66,1,51,9,6,0,2,0.222222222,0,0,0,0,8,2,1,0,0,0,0.95,0.984848485,1,0.5,1,0.833333333,0,0,1,1,0,6,0,0
1,0,0,0,0,54,4,52,7,5,0,1,0.142857143,2,0,0,0,7,1,0,0,0,0,0.882352941,0.964285714,0.375,0,0.916666667,0.875,0,0,0.733333333,4,0,5,0,0
3,1,0,0,1,53,0,45,4,3,0,3,0.75,0,0,0,0,3,3,1,0,0,0,0.929577465,0.977272727,0.5,0.5,1,0.9,0,0,0.666666667,0,0,3,0,0
3,3,0,1,2,76,1,59,6,4,0,3,0.5,0,0,0,0,5,3,1,0,0,0,0.932692308,0.945205479,0.5,1,1,0.866666667,0,0,0.777777778,1,0,4,0,0
3,0,0,0,0,58,0,45,3,2,0,1,0.333333333,0,0,0,0,2,1,1,0,0,0,0.948717949,1,1,0.5,0.857142857,0.875,0.5,0,0.777777778,0,0,2,0,0
3,0,1,0,0,58,1,51,5,3,0,2,0.4,0,0,0,0,3,1,2,1,0,0,0.948979592,0.985714286,0.5,1,1,0.777777778,0,0.333333333,1,1,0,3,0,0
3,1,0,0,1,48,1,42,3,2,0,2,0.666666667,0,0,1,1,2,1,1,1,0,0,0.890410959,1,0.5,0,0.7,0.7,0,0,0.769230769,2,0,2,0,0
0,1,0,0,0,53,0,45,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0.920454545,0.971428571,0.5,0,0.75,0.857142857,0,0,0.875,0,0,1,0,0
3,2,0,0,0,70,2,56,6,5,0,2,0.333333333,0,0,0,0,1,0,5,2,0,0,0.980392157,1,0,0,1,1,0,0.125,0.714285714,2,0,5,0,0
3,0,0,0,0,40,0,39,4,3,0,3,0.75,0,0,0,0,2,2,2,1,0,0,0.9375,1,0.5,0,0.75,0.75,1,0.2,0.75,0,0,3,0,0
0,0,0,0,0,61,3,52,5,3,0,1,0.2,1,0,0,0,2,0,3,1,0,0,0.913580247,0.981132075,0.2,0,1,1,0,0,1,3,0,3,0,0
3,1,0,0,0,56,3,53,4,2,0,2,0.5,0,0,0,0,3,2,1,0,0,0,0.907894737,0.979166667,0.285714286,0,1,0.888888889,0,0,0.875,3,0,2,0,0
1,3,0,0,1,60,2,49,5,4,0,2,0.4,0,0,0,0,4,2,1,0,0,0,0.902173913,0.955882353,0.5,0,1,0.818181818,0,0,0.4,2,0,4,0,0
3,0,0,0,0,52,0,48,3,3,0,3,1,0,0,0,0,2,2,1,1,0,0,0.890243902,0.950819672,0,0,0.888888889,0.555555556,1,0,0.9,0,0,3,0,0
0,1,0,0,1,66,3,56,7,3,0,2,0.285714286,1,0,0,0,7,2,0,0,0,0,0.85,0.970588235,0.2,0,0.888888889,0.75,0,0.333333333,0.714285714,3,0,3,0,0
3,1,0,0,0,38,1,41,6,4,0,2,0.333333333,0,0,0,0,5,1,1,1,0,0,0.90625,0.972972973,0.333333333,0,1,0.785714286,1,0.111111111,0.666666667,1,0,4,0,0
3,0,0,0,0,57,1,51,6,4,0,1,0.166666667,0,0,0,0,6,1,0,0,0,0,0.944444444,1,0.333333333,0,1,0.842105263,0,0,0.909090909,1,0,4,0,0
3,2,1,0,0,59,0,48,5,4,0,2,0.4,0,0,0,0,2,0,3,2,0,0,0.955555556,0.970588235,1,1,1,0.875,0,0,0.545454545,0,0,4,0,0
3,0,1,0,0,66,0,50,7,5,0,4,0.571428571,0,0,0,0,6,4,1,0,0,0,0.989361702,1,1,0,1,0.9,0,0,0.777777778,0,0,5,0,0
3,1,0,0,0,54,0,44,5,2,0,2,0.4,1,1,0,0,3,1,2,1,0,0,0.984126984,1,0.5,0,1,1,0,0.153846154,0.857142857,0,0,2,0,0
3,1,0,0,0,62,2,50,9,5,0,2,0.222222222,3,0,0,0,7,2,2,0,0,0,0.952380952,0.951612903,0.75,0,1,1,0,0,0.571428571,2,0,5,0,0
3,0,0,0,0,56,3,54,5,4,0,3,0.6,2,1,0,0,3,2,2,1,0,0,0.950617284,0.967213115,0.8,0,0.888888889,1,0,0,1,3,0,4,0,0
3,2,0,0,0,68,2,56,6,6,0,2,0.333333333,0,0,0,0,4,1,2,1,0,0,0.944444444,0.983050847,0.666666667,0,1,0.857142857,1,0,0.9,2,0,6,0,0
3,0,0,0,0,51,0,42,3,1,0,1,0.333333333,2,0,0,0,3,1,0,0,0,0,0.916666667,0.94,0.8,0,1,1,0,0,0.8,0,0,1,0,0
1,0,0,0,0,41,0,41,6,5,0,3,0.5,1,0,0,0,6,3,0,0,0,0,0.939393939,0.976744186,1,0,1,0.785714286,0,0.111111111,0.875,0,0,5,0,0
3,0,0,0,0,61,1,48,4,3,0,2,0.5,0,0,0,0,3,2,1,0,0,0,0.945054945,1,0.5,0,1,0.857142857,1,0.2,1,1,0,3,0,0
3,0,0,0,0,60,0,47,6,4,0,4,0.666666667,0,0,0,0,3,2,3,2,0,0,0.896551724,0.938461538,0.5,0,1,0.888888889,0,0,0.8,0,0,4,0,0
3,0,0,0,0,67,1,54,4,3,0,3,0.75,1,0,0,0,2,1,1,1,1,1,0.96039604,0.975903614,0.333333333,0,1,1,0,0,0.8,1,1,3,1,0
1,2,0,0,0,51,4,55,9,6,0,2,0.222222222,0,0,0,0,6,1,3,1,0,0,0.894736842,0.955882353,0.5,1,1,0.8,0,0,0.875,4,0,6,0,0
1,2,0,0,0,62,0,52,2,1,0,1,0.5,0,0,0,0,2,1,0,0,0,0,0.917647059,0.966101695,1,0,1,0.666666667,0.5,0,0.75,0,0,1,0,0
0,2,0,0,0,47,0,39,3,2,0,2,0.666666667,0,0,0,0,2,1,1,1,0,0,0.885245902,0.941176471,0,0,1,0.833333333,0,0.222222222,0.588235294,0,0,2,0,0
0,1,1,0,0,49,2,43,5,2,0,0,0,2,0,0,0,5,0,0,0,0,0,0.864864865,0.947368421,0.5,0,0.5,1,0,0,0.923076923,2,0,2,0,0
0,1,0,0,0,63,2,52,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0.903846154,0.984375,0.5,0,0.846153846,0.888888889,0,0.1,0.625,2,0,1,0,0
3,1,0,0,0,49,1,48,5,4,0,3,0.6,0,0,0,0,2,1,3,2,0,0,0.923076923,0.967213115,0.2,0,1,1,0,0,0.714285714,1,0,4,0,0
0,0,0,0,0,73,2,55,5,5,0,0,0,1,0,0,0,4,0,1,0,0,0,0.95049505,0.975609756,0.6,0,1,0.875,0,0,0.692307692,2,0,5,0,0
0,3,0,0,1,65,0,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.91588785,0.948717949,0.4,0,1,0.8,0,0,0.625,0,0,0,0,0
3,2,0,0,2,60,1,47,7,5,0,4,0.571428571,1,0,0,0,7,4,0,0,0,0,0.956989247,0.983870968,0.5,0,1,0.933333333,0,0,0.5,1,0,5,0,0
3,1,1,0,1,65,0,50,5,2,0,1,0.2,0,0,0,0,3,1,2,0,0,0,0.974683544,0.981481481,0.5,0,1,1,0,0,0.75,0,0,2,0,0
0,3,0,0,0,89,0,53,6,3,0,1,0.166666667,0,0,0,0,5,1,1,0,0,0,0.951612903,0.966666667,0.6,0,1,1,0.5,0.3,0.714285714,0,0,3,0,0
3,2,0,0,1,68,2,42,6,4,0,2,0.333333333,2,0,0,0,3,0,3,2,0,0,0.861702128,0.947368421,0.444444444,0,1,0.8,0,0.166666667,0.714285714,2,0,4,0,0
0,1,0,0,0,53,2,47,2,2,0,1,0.5,0,0,0,0,1,1,0,0,1,0,0.896551724,0.982758621,0.142857143,0,0.833333333,1,0,0,0.714285714,2,1,2,0,0
3,1,0,0,0,61,0,54,5,3,0,2,0.4,0,0,0,0,5,2,0,0,0,0,0.904255319,0.938461538,0.333333333,1,1,0.9375,1,0,0.666666667,0,0,3,0,0
3,1,0,0,0,46,1,45,3,2,0,2,0.666666667,0,0,0,0,2,1,1,1,0,0,0.924242424,0.977777778,0,0,1,0.888888889,0,0,0.923076923,1,0,2,0,0
3,1,0,0,0,55,4,53,4,3,0,1,0.25,0,0,1,0,3,1,1,0,0,0,0.908163265,0.98630137,0,0.5,0.833333333,0.909090909,1,0.25,1,5,0,3,0,0
0,1,1,0,0,52,3,46,7,6,0,1,0.142857143,1,0,0,0,5,1,2,0,0,0,0.924050633,0.981818182,0.2,1,1,1,0,0.5,1,3,0,6,0,0
3,2,0,0,0,55,0,49,3,3,0,3,1,0,0,0,0,3,3,0,0,0,0,0.95959596,0.975,1,0,1,0.9,0,0,0.625,0,0,3,0,0
3,1,0,0,0,70,2,58,5,5,0,2,0.4,1,0,0,0,5,2,0,0,0,0,0.956521739,0.988095238,0.5,0,1,0.866666667,0,0,1,2,0,5,0,0
3,3,0,0,0,80,0,43,2,1,0,1,0.5,0,0,0,0,1,1,1,0,0,0,0.932038835,0.986842105,0,0,1,0.705882353,1,0.428571429,0.692307692,0,0,1,0,0
3,0,1,0,0,63,4,54,8,6,0,3,0.375,1,0,0,0,8,3,0,0,0,0,0.930693069,0.973684211,0.25,1,1,0.909090909,1,0.25,0.818181818,4,0,6,0,0
3,2,0,0,1,59,1,50,4,3,0,2,0.5,0,0,0,0,2,1,2,1,0,0,0.930232558,0.981481481,0.428571429,0,1,1,1,0,0.666666667,1,0,3,0,0
3,0,0,0,0,51,3,47,4,3,0,2,0.5,1,1,1,0,3,2,1,0,0,0,0.901098901,1,0.166666667,0,1,0.833333333,0,0.25,0.5,4,0,3,0,0
0,0,1,0,0,62,1,49,4,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0.911111111,0.951612903,0.571428571,0,1,1,1,0,0.8,1,0,1,0,0
3,0,0,0,0,75,0,49,5,5,0,4,0.8,1,1,0,0,2,2,3,2,0,0,0.959183673,0.971428571,0.75,0,1,1,0,0,0.833333333,0,0,5,0,0
0,1,0,0,1,54,0,54,3,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0.898148148,0.945945946,0.2,0,1,0.8125,0,0,0.7,0,0,1,0,1
3,1,0,0,0,48,2,44,6,3,0,1,0.166666667,1,0,0,0,4,1,2,0,0,0,0.894736842,0.913043478,0.4,0,1,0.923076923,0,0,0.666666667,2,0,3,0,0
3,2,1,0,1,61,6,53,13,10,0,3,0.230769231,1,0,0,0,7,1,6,2,0,0,0.924528302,0.985507246,0.444444444,0,0.75,1,0,0.25,0.916666667,6,0,10,0,0
3,0,0,0,0,68,1,55,6,3,0,2,0.333333333,1,0,0,0,4,0,2,2,0,0,0.917431193,1,0.428571429,0,0.875,0.866666667,1,0,0.5,1,0,3,0,0
0,1,0,0,0,55,4,50,6,3,0,0,0,1,0,0,0,5,0,0,0,1,0,0.835294118,0.946428571,0.3,0,0.857142857,0.75,0,0.5,0.8,4,1,3,0,0
3,0,0,0,0,66,1,52,4,3,0,1,0.25,0,0,0,0,3,1,1,0,0,0,0.933962264,0.987179487,0.333333333,0,1,0.777777778,0,0,1,1,0,3,0,0
3,1,1,0,0,87,0,52,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.926666667,0.965811966,0.5,0,0.928571429,0.733333333,0,0,0.857142857,0,0,1,0,0
0,1,1,0,0,77,2,46,5,3,0,1,0.2,2,0,0,0,3,1,2,0,0,0,0.918699187,0.9375,0.666666667,0,0.933333333,0.952380952,0,0,0.722222222,2,0,3,0,0
0,2,1,0,2,41,0,42,5,3,0,1,0.2,1,0,0,0,5,1,0,0,0,0,0.901639344,0.972222222,0.5,0,0.818181818,0.909090909,0,0.153846154,0.75,0,0,3,0,0
3,1,0,0,1,96,0,54,3,3,0,3,1,2,2,0,0,3,3,0,0,0,0,0.955414013,0.972222222,0.625,0,1,0.954545455,1,0.142857143,0.75,0,0,3,0,0
0,0,0,0,0,55,3,48,5,5,0,0,0,1,0,0,0,1,0,3,0,1,0,0.86407767,0.970588235,0.375,0,0.7,0.764705882,0,0,1,3,1,5,0,0
0,1,0,0,0,70,2,58,4,3,0,1,0.25,0,0,0,0,4,1,0,0,0,0,0.918181818,0.9875,0.333333333,0,0.8,0.923076923,0,0,0.444444444,2,0,3,0,0
0,0,1,0,0,65,3,51,7,3,0,1,0.142857143,1,0,0,0,6,1,1,0,0,0,0.93258427,1,0.5,0,1,0.75,0,0.125,0.777777778,3,0,3,0,0
0,2,0,0,0,60,1,47,5,4,0,1,0.2,1,0,0,0,3,0,2,1,0,0,0.886363636,0.93220339,0.444444444,0,1,0.9,0,0,0.875,1,0,4,0,0
0,0,0,0,0,61,1,52,5,4,0,1,0.2,1,0,0,0,5,1,0,0,0,0,0.914634146,0.967213115,0.25,0,1,0.916666667,0,0.333333333,0.785714286,1,0,4,0,0
0,1,0,0,0,55,0,49,3,2,0,1,0.333333333,0,0,0,0,3,1,0,0,0,0,0.961165049,0.975609756,0.666666667,0,1,0.888888889,0,0,0.7,0,0,2,0,0
0,1,0,0,1,53,2,45,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.897727273,0.964912281,0.25,0,1,0.785714286,1,0.181818182,0.75,2,0,1,0,0
3,1,0,0,0,77,1,49,7,6,0,2,0.285714286,0,0,0,0,6,2,1,0,0,0,0.9,0.963855422,0.25,0.5,0.928571429,0.923076923,0,0.166666667,0.857142857,1,0,6,0,0
0,0,0,0,0,64,3,45,6,4,0,0,0,3,0,0,0,5,0,1,0,0,0,0.926315789,0.953125,0.571428571,0,1,0.923076923,0,0,0.692307692,3,0,4,0,0
3,2,0,0,1,89,0,56,7,4,0,2,0.285714286,0,0,0,0,5,2,2,0,0,0,0.947712418,0.982608696,0.25,0,1,0.9,0,0,0.727272727,0,0,4,0,0
3,2,0,0,0,46,0,45,4,4,0,2,0.5,0,0,1,0,1,1,2,1,1,0,0.915662651,0.982142857,0.25,0,0.888888889,0.923076923,0,0,0.666666667,1,1,4,0,0
3,2,0,0,1,66,2,53,8,6,0,3,0.375,2,0,0,0,6,2,2,1,0,0,0.920792079,0.985714286,0.375,0,0.857142857,1,0,0,0.714285714,2,0,6,0,0
0,1,0,0,0,83,1,51,3,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0.924528302,0.961038961,0.6,0,1,0.857142857,0,0.125,0.75,1,0,0,0,0
3,2,0,0,0,78,1,49,10,9,0,3,0.3,0,0,0,0,9,2,0,0,1,1,0.919354839,1,0.545454545,1,0.9,0.882352941,0,0,0.75,1,1,9,1,0
3,0,0,0,0,79,0,58,3,1,0,1,0.333333333,0,0,0,0,3,1,0,0,0,0,0.942307692,0.975903614,0,0,1,0.846153846,0,0.2,1,0,0,1,0,0
3,0,0,0,0,80,1,56,6,6,0,3,0.5,0,0,0,0,5,2,1,1,0,0,0.953271028,1,0.5,0,0.9,0.833333333,0,0.2,0.8,1,0,6,0,0
0,0,0,0,0,58,1,51,3,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0.93814433,0.984375,0.6,0,1,0.7,0,0.1,0.545454545,1,0,2,0,0
3,0,0,0,0,57,2,45,7,6,0,3,0.428571429,0,0,0,0,6,3,1,0,0,0,0.953488372,0.983606557,0,0,1,0.933333333,1,0,0.8125,2,0,6,0,0
3,1,0,0,1,59,1,46,7,5,0,2,0.285714286,0,0,0,0,5,2,2,0,0,0,0.914634146,1,0,0,1,0.933333333,1,0.181818182,0.6,1,0,5,0,0
0,0,0,0,0,62,0,47,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0.949494949,0.987012987,0.333333333,0,1,0.9,0,0,0.888888889,0,0,2,0,0
3,0,0,0,0,61,7,55,8,5,0,2,0.25,5,1,0,0,7,2,1,0,0,0,0.860215054,0.927272727,0.466666667,0,1,0.933333333,0,0,0.8,7,0,5,0,0
3,1,0,0,0,54,0,50,4,2,0,1,0.25,0,0,0,0,1,1,3,0,0,0,0.929411765,0.964285714,0.2,0,1,1,0,0.428571429,0.875,0,0,2,0,0
3,0,0,0,0,72,2,54,6,5,0,2,0.333333333,3,0,0,0,5,2,1,0,0,0,0.920454545,0.962264151,0.714285714,0,1,0.933333333,0,0.2,0.8,2,0,5,0,0
